"","County","X3.10.20","X3.17.20","X3.24.20","X3.31.20","X4.7.20","X4.14.20","X4.21.20","X4.28.20","X5.5.20","X5.12.20","X5.19.20","X5.26.20","X6.2.20","X6.9.20","X6.16.20","X6.23.20","X6.30.20","X7.7.20","X7.14.20","X7.21.20","X7.28.20","X8.4.20","X8.11.20","X8.18.20","X8.25.20","X9.1.20","X9.8.20","X9.15.20","X9.22.20","X9.29.20","X10.6.20","X10.13.20","X10.20.20","X10.27.20","X11.3.20","X11.10.20","X11.17.20","X11.24.20","X12.1.20","X12.8.20","X12.15.20","X12.22.20","X12.29.20","X1.5.21","X1.12.21","X1.19.21","X1.26.21","X2.2.21","X2.9.21","X2.16.21","X2.23.21","X3.2.21","X3.9.21","X3.16.21","X3.23.21","X3.30.21","X4.6.21","X4.13.21","X4.20.21","X4.27.21","X5.4.21","X5.11.21","X5.18.21","X5.25.21","X6.1.21","X6.8.21","X6.15.21","X6.22.21","X6.29.21","X7.6.21","X7.13.21","X7.20.21","X7.27.21","X8.3.21","X8.10.21","X8.17.21","X8.24.21","X8.31.21","X9.7.21","X9.14.21","X9.21.21","X9.28.21","X10.5.21","X10.12.21","X10.19.21","X10.26.21","X11.2.21","X11.9.21","X11.16.21","X11.23.21","X11.30.21"
"1","Alcona County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00329291832549164","0.00223287143956889","0.00683993463543692","0.0138165230613279","0","0.00732338951200892","0","0","0","0","0","0.0152209492635024","0","0","0.0188155136268344","0.019228861330327","0","0.045822906641001","0","0.0233833151581243","0.0718548387096774","0","0","0","0.0213023782559456","0","0","0","0","0","0","0","0","0.0619657408947281","0","0.0213356186960248","0","0.0220130393870144","0.0217105546387314","0","0","0.0217556029882604","0.0220805449330784","0.0684318056322474","0","0.0647256738673294","0","0.0640720221606648"
"2","Alger County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00223287143956889","0","0","0","0","0","0.0200758767465532","0","0","0","0","0","0","0","0.019228861330327","0","0","0","0","0","0","0.0229132849209739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0222484159522922","0","0.0220805449330784","0","0","0","0","0"
"3","Allegan County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00987875497647491","0.0290273287143956","0.0170998365885923","0.0322385538097652","0.0344370045787997","0.0439403370720535","0.0339588574811307","0.0200758767465532","0","0","0","0","0","0","0.0752620545073376","0.0769154453213079","0","0.137468719923003","0.111085972850679","0.070149945474373","0.0718548387096774","0.15185667752443","0.0458265698419479","0.119143700787402","0.0426047565118913","0.0409846153846154","0","0.0208200734394125","0","0","0","0.0200311720698254","0","0.0206552469649094","0.0213910610517254","0.0426712373920496","0.0438038277511962","0","0.108552773193657","0.110781046814044","0.0222484159522922","0.0870224119530417","0.110402724665392","0.136863611264495","0.131218241042345","0.0431504492448863","0.211104513064133","0.149501385041551"
"4","Alpena County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00658583665098327","0.0156301000769822","0.0136798692708738","0.00921101537421863","0.00573950076313329","0.00732338951200892","0","0.0100379383732766","0.0117318823801806","0","0","0","0","0.0371524288107203","0.0564465408805032","0.019228861330327","0.0210734586794928","0.091645813282002","0.0222171945701358","0.0233833151581243","0","0","0.0458265698419479","0","0","0.0204923076923077","0","0.0208200734394125","0","0","0.040891064871481","0","0","0","0","0","0.0219019138755981","0.0220130393870144","0.0217105546387314","0","0","0","0.0220805449330784","0.0684318056322474","0","0.129451347734659","0.0422209026128266","0"
"5","Antrim County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00219527888366109","0.00446574287913778","0.0102599019531554","0.00460550768710931","0.00573950076313329","0.00732338951200892","0","0","0.0117318823801806","0","0","0","0","0","0.0376310272536688","0.019228861330327","0.0842938347179711","0","0","0.0233833151581243","0","0.0216938110749186","0","0","0","0.0204923076923077","0","0","0","0","0","0.0200311720698254","0","0.0413104939298187","0","0","0","0.0220130393870144","0","0","0.0222484159522922","0.0435112059765208","0.0220805449330784","0","0","0.0431504492448863","0.0422209026128266","0"
"6","Arenac County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00109763944183055","0","0","0","0","0.00732338951200892","0","0","0","0.0133060312732688","0","0.0152209492635024","0.016088963963964","0","0","0.019228861330327","0","0.0229114533205005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0213910610517254","0.0213356186960248","0","0","0","0","0.0222484159522922","0.0217556029882604","0","0.0456212037548316","0.0437394136807818","0.0215752246224431","0.0844418052256532","0.0427146814404432"
"7","Baraga County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00109763944183055","0","0","0.00460550768710931","0.00573950076313329","0","0.00848971437028267","0","0","0","0.0143499211494656","0","0","0","0","0","0","0.0229114533205005","0.0444343891402715","0.0233833151581243","0","0","0","0","0.0213023782559456","0","0.0207963446475196","0","0","0","0","0","0.0209184993531695","0","0","0.0213356186960248","0.0438038277511962","0.0220130393870144","0","0","0.0222484159522922","0","0.0220805449330784","0","0","0","0","0"
"8","Barry County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00439055776732218","0","0.00341996731771846","0.00460550768710931","0.00573950076313329","0","0.00848971437028267","0.0100379383732766","0.0234637647603612","0.0399180938198064","0.0143499211494656","0.0152209492635024","0.032177927927928","0.0185762144053601","0","0.0769154453213079","0.0842938347179711","0.0687343599615015","0","0.0233833151581243","0.0479032258064516","0","0.0229132849209739","0","0.0213023782559456","0","0","0","0.0207164634146342","0","0","0","0.041836998706339","0.0206552469649094","0.0213910610517254","0","0","0.0220130393870144","0.0217105546387314","0.0221562093628088","0.0222484159522922","0.0652668089647812","0.0662416347992352","0.0912424075096632","0.0874788273615635","0.0431504492448863","0.105552256532067","0.0640720221606648"
"9","Bay County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0142693127437971","0.0535889145496533","0.04445957513034","0.101321169116405","0.0459160061050663","0.0659105056080803","0.050938286221696","0.0301138151198298","0.0938550590414447","0.0266120625465376","0.0286998422989312","0.0608837970540098","0.0965337837837839","0.0557286432160804","0.0564465408805032","0.0384577226606539","0.147514210756449","0.091645813282002","0.199954751131222","0.210449836423119","0.0479032258064516","0.0216938110749186","0.11456642460487","0.0476574803149606","0.0213023782559456","0.0204923076923077","0","0","0","0.0201673335758458","0","0","0.041836998706339","0.0619657408947281","0.0641731831551761","0.0426712373920496","0.0219019138755981","0.0220130393870144","0","0.0664686280884265","0.133490495713753","0.0870224119530417","0.154563814531549","0.0912424075096632","0.174957654723127","0.258902695469318","0.147773159144893","0.170858725761773"
"10","Benzie County","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00109763944183055","0.00223287143956889","0","0.00460550768710931","0.00573950076313329","0.00732338951200892","0","0","0","0.0133060312732688","0","0","0","0","0","0","0","0.0229114533205005","0.0222171945701358","0","0","0.0216938110749186","0.0229132849209739","0","0","0","0","0","0","0","0","0","0.041836998706339","0","0","0","0","0","0","0","0","0","0.0441610898661568","0","0","0.0215752246224431","0.0633313539192399","0.0213573407202216"
