"","County","X3.10.20","X3.17.20","X3.24.20","X3.31.20","X4.7.20","X4.14.20","X4.21.20","X4.28.20","X5.5.20","X5.12.20","X5.19.20","X5.26.20","X6.2.20","X6.9.20","X6.16.20","X6.23.20","X6.30.20","X7.7.20","X7.14.20","X7.21.20","X7.28.20","X8.4.20","X8.11.20","X8.18.20","X8.25.20","X9.1.20","X9.8.20","X9.15.20","X9.22.20","X9.29.20","X10.6.20","X10.13.20","X10.20.20","X10.27.20","X11.3.20","X11.10.20","X11.17.20","X11.24.20","X12.1.20","X12.8.20","X12.15.20","X12.22.20","X12.29.20","X1.5.21","X1.12.21","X1.19.21","X1.26.21","X2.2.21","X2.9.21","X2.16.21","X2.23.21","X3.2.21","X3.9.21","X3.16.21","X3.23.21","X3.30.21","X4.6.21","X4.13.21","X4.20.21","X4.27.21","X5.4.21","X5.11.21","X5.18.21","X5.25.21","X6.1.21","X6.8.21","X6.15.21","X6.22.21","X6.29.21","X7.6.21","X7.13.21","X7.20.21","X7.27.21","X8.3.21","X8.10.21","X8.17.21","X8.24.21","X8.31.21","X9.7.21","X9.14.21","X9.21.21","X9.28.21","X10.5.21","X10.12.21","X10.19.21","X10.26.21","X11.2.21","X11.9.21","X11.16.21","X11.23.21","X11.30.21"
"44","Lapeer County",0,0,0,0,3.99407407407407,5.98933758195968,12.9871504157218,1.99665616359077,2.99614016498903,2.99305740987984,0,0,0,0.998220288708721,0,0,0,0,0.994814174589455,0,0,0,0.997583619483658,0,1.99279109857389,0,0.997608609007573,0.996108108108108,0,0,0,1.99584889995849,0,0,0,1.99680328804658,4.9943661971831,3.99311274142836,4.99231901683415,9.98760909384765,12.9819815514028,11.9827995520717,11.9846002481071,0.974325902691206,0.95103973141733,3.7103296760304,5.42710818268852,1.76125060859195,1.71483743418091,1.67002540575206,0,0.788664621440148,1.53597584181352,1.49373401086385,2.16831423895254,3.5135279029029,5.42800350961155,5.27857752931128,5.11716998622072,7.38924063547588,5.94540423484119,3.5888838612368,5.34503816793893,1.78751240694789,1.78866449511401,2.39015805211448,0.599596456692913,0.59925254813137,0.599778461538462,0,0,0,0,0,0,0.602400819318672,0.604504407117911,0.605299519334242,3.63816995187554,1.21128920786816,2.42050813281355,1.21145296692258,3.62808355006502,3.01438688035781,3.60820917822839,1.19735420650096,4.17441192711209,1.78407166123778,3.54880902313133,1.76734560570071,6.45221606648199
"45","Leelanau County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996395549286946,0,0,0,0,0,0,0,0.999230621273322,0,0,0,0,0.998278185357089,0,0,0.99861396549252,1.99713325867861,0,1.94865180538241,0.95103973141733,0,1.80903606089617,0,2.57225615127136,0,0,0.788664621440148,0,0,0,0.702705580580581,0,0,0,0.615770052956323,0.594540423484119,0,0,0,0,0.59753951302862,0,0,0,0,0.596468788249694,0,0,0,0,0,0.604504407117911,0,0,0.605644603934078,0,0,0.604680591677503,0.602877376071562,0,0.598677103250478,0.596344561016013,0,0.591468170521889,2.35646080760095,2.34626038781163
"46","Lenawee County",0,0,0,0,0,0,0,0.998328081795383,0.998713388329675,0,0.998158778295245,0,0.997893030794165,1.99644057741744,0,0,0,1.98900373872883,2.98444252376837,0,0,0.996627724918704,0,0.99669330394048,0,0,0,1.99221621621622,2.99368568755847,0,0,0,0,0.998498999332889,0.997722419928826,0.99840164402329,0.99887323943662,0,2.99539141010049,12.9838918220019,9.9861396549252,10.9842329227324,1.99743337468452,5.84595541614724,8.55935758275597,4.637912095038,7.23614424358469,4.40312652147988,11.1464433221759,4.17506351438015,6.50357731100213,1.5773292428803,0,1.49373401086385,2.89108565193672,0.702705580580581,3.39250219350722,1.31964438232782,3.19823124138795,5.54193047660691,1.18908084696824,2.39258924082454,2.37557251908397,0,1.78866449511401,0.59753951302862,1.19919291338583,1.19850509626274,1.19955692307692,0.600241514360313,0,0,0.597137140778465,0,0,0,1.20900881423582,1.21059903866848,0,1.21128920786816,1.81538109961016,0.60572648346129,3.02340295838752,0.602877376071562,1.80410458911419,2.39470841300191,2.98172280508007,1.78407166123778,2.95734085260944,2.35646080760095,0.586565096952909
"47","Livingston County",0,0,0.994897959183673,1.99440124416796,0,3.99289172130645,4.99505785220071,6.98829657256768,1.99742677665935,1.99537160658656,3.99263511318098,0,0,0.998220288708721,0,0,0,0,0,0,0,0,0,0.99669330394048,0,0,0,0,0.997895229186155,0.998372093023256,0.997878359264498,0,0,0.998498999332889,1.99544483985765,0,1.99774647887324,6.98794729749963,5.99078282020099,2.99628272815429,3.99445586197008,8.98709966405375,6.99101681139582,6.82028131883844,10.4614370455906,3.7103296760304,8.14066227403277,9.68687834725573,11.1464433221759,4.17506351438015,5.69063014712686,3.94332310720074,2.30396376272028,1.49373401086385,2.16831423895254,0,3.39250219350722,0.65982219116391,1.27929249655518,5.54193047660691,1.78362127045236,4.18703117144294,0.593893129770992,3.57502481389578,0,2.9876975651431,1.79878937007874,0.59925254813137,0,1.20048302872063,0,0,0,0,0,1.20480163863734,2.41801762847164,1.81589855800273,1.81908497593777,1.81693381180223,1.81538109961016,0.60572648346129,1.20936118335501,7.8374058889303,1.2027363927428,4.78941682600382,4.17441192711209,1.78407166123778,5.323213534697,8.83672802850356,5.86565096952909
"48","Luce County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880625304295975,0,0,0,0,0,0,0,0,0,0,0,0.615770052956323,0,0,0.593893129770992,0.59583746898263,0,0.59753951302862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","Mackinac County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998463803366831,0,0,0.998566629339306,0,0.974325902691206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606361658645923,0,0,1.21145296692258,0,0.602877376071562,0,1.19735420650096,1.78903368304804,0,1.18293634104378,0,0
"50","Macomb County",0,0,3.97959183673469,35.8992223950233,86.8711111111111,178.681904528464,156.844816559102,127.785994469809,76.900930901385,73.8287494437027,44.917145023286,27.9768147943693,39.9157212317666,19.9644057741744,15.9659493970206,6.97818181818182,17.9016137428423,6.96151308555091,5.96888504753673,6.97470465601112,0.996482290150412,0,10.9734198143202,7.97354643152384,4.98197774643473,7.98190989737346,13.966520526106,21.9143783783784,7.98316183348924,9.98372093023256,9.97878359264498,9.97924449979244,22.9823042892864,20.9684789859907,14.9658362989324,27.9552460326521,43.9504225352113,57.9001347507112,58.909364398643,64.9194591100097,92.8710987908044,86.8752967525196,61.9204346152201,56.51090235609,69.4259003934651,37.103296760304,54.2710818268852,34.344386867543,34.2967486836181,20.0403048690247,17.8848376052559,13.4072985644825,9.21585505088111,9.70927107061503,7.95048554282597,12.6487004504505,19.6765127223419,16.4955547790978,29.4237274207691,41.2565935480737,50.5359359961502,28.7110708898944,29.6946564885496,22.0459863523573,8.3471009771987,17.9261853908586,11.3923326771654,5.39327293318233,4.19844923076923,2.40096605744125,1.78940636474908,2.4039837398374,0.597137140778465,3.60725581395349,1.80902431421446,2.40960327727469,3.62702644270747,7.86889375134515,5.4572549278133,7.87337985114301,8.47177846484743,10.2973502188419,9.67488946684005,9.64603801714499,15.6355731056564,13.769573374761,23.2574378796245,16.651335504886,19.5184496272223,25.3319536817102,25.2222991689751
"51","Manistee County",0,0,0,0,0,0.998222930326613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99669330394048,0,0,0,0.996108108108108,0,0.998372093023256,0,0,0,0,0,1.99680328804658,0,0,0.998463803366831,2.99628272815429,2.99584189647756,2.99569988801792,0,2.92297770807362,0.95103973141733,0,0.904518030448086,0,0,1.67002540575206,0,0,0,0,0,0,0,0,0,0,0.594540423484119,0,0,0,0,0,0,0,0,0,0.596468788249694,0,0,0,0.603008104738155,0,1.20900881423582,0,0,1.21128920786816,1.21025406640678,0.60572648346129,0,0.602877376071562,0.601368196371398,1.19735420650096,0.596344561016013,1.18938110749186,1.18293634104378,1.17823040380048,2.34626038781163
"52","Marquette County",0,0,0,0,1.99703703703704,2.99466879097984,0.999011570440142,1.99665616359077,0,1.99537160658656,0,0,1.99578606158833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997895229186155,0,0,0,0,2.99549699799867,2.99316725978648,0.99840164402329,3.99549295774648,3.99311274142836,3.99385521346732,6.99132636569335,9.9861396549252,1.99713325867861,1.99743337468452,0,0,1.8551648380152,0,0,0,0.83501270287603,0,0.788664621440148,0,0,0,0,0,0.65982219116391,0,0.615770052956323,0,0,1.78167938931298,0,0,0.59753951302862,0,0.59925254813137,0,0.600241514360313,0,0,0,0.601209302325581,0,0,0,0,0.606361658645923,0.605644603934078,0.605127033203388,1.21145296692258,0.604680591677503,0.602877376071562,1.80410458911419,1.19735420650096,2.38537824406405,0,2.36587268208755,1.76734560570071,0.586565096952909
"53","Mason County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997924449979244,0,0,1.99544483985765,0.99840164402329,1.99774647887324,0.998278185357089,4.99231901683415,0,2.99584189647756,2.99569988801792,0.998716687342259,1.94865180538241,0.95103973141733,0.9275824190076,1.80903606089617,0.880625304295975,0,0,0,0,0,0,0.722771412984179,0,0,0,1.91893874483277,0.615770052956323,1.78362127045236,1.19629462041227,0,0,0,0,0.599596456692913,0,0,0,0,0,0,0,0,1.20480163863734,0,0,0,1.21128920786816,0.605127033203388,0,0.604680591677503,0.602877376071562,0.601368196371398,1.19735420650096,0,0.594690553745928,1.18293634104378,2.35646080760095,1.17313019390582
"54","Mecosta County",0,0,0,0.997200622083981,0,0,0,0,0.998713388329675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997895229186155,0,0,0,0.999230621273322,0,0,0.99840164402329,1.99774647887324,0,0.998463803366831,3.99504363753906,0,0,1.99743337468452,0,0,0.9275824190076,1.80903606089617,1.76125060859195,0,0,0,0.788664621440148,0,0.746867005431926,0,0.702705580580581,1.35700087740289,0.65982219116391,0.63964624827759,0,2.37816169393648,0,0.593893129770992,0.59583746898263,0,1.79261853908586,0.599596456692913,0,0,0,0.596468788249694,0,0,0,0.603008104738155,0,0,0,0.606361658645923,0,0,1.21145296692258,0,0,1.80410458911419,0.598677103250478,1.19268912203203,3.56814332247557,0.591468170521889,1.17823040380048,2.93282548476454
"55","Menominee County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997895229186155,0.998372093023256,0.997878359264498,0,0,1.99699799866578,1.99544483985765,0.99840164402329,2.99661971830986,1.99655637071418,4.99231901683415,1.99752181876953,1.99722793098504,2.99569988801792,0,1.94865180538241,5.70623838850398,2.7827472570228,0,0,0.857418717090454,0.83501270287603,0,0,0.767987920906759,0.746867005431926,0.722771412984179,0.702705580580581,0,0,0,0,0,0,0.593893129770992,0,0.596221498371335,0,0,0,0,0.600241514360313,0,0.60099593495935,0,0,0,0,0.604504407117911,0,0,1.21128920786816,0.605127033203388,0.60572648346129,0,0,0.601368196371398,1.19735420650096,0,0.594690553745928,0.591468170521889,0,1.17313019390582
"56","Midland County",0,0,0,0,0,0.998222930326613,1.99802314088028,0.998328081795383,2.99614016498903,0.99768580329328,0,0,0,0.998220288708721,0,0,0,0,0,0,0,0.996627724918704,0,0,0.996395549286946,0,0,0,0,0,0.997878359264498,0.997924449979244,0,0.998498999332889,0,0,3.99549295774648,7.98622548285671,1.99692760673366,3.99504363753906,1.99722793098504,5.99139977603583,3.99486674936904,6.82028131883844,0,0.9275824190076,2.71355409134426,1.76125060859195,3.42967486836181,2.50503810862809,0,0.788664621440148,0.767987920906759,0,0,2.10811674174174,1.35700087740289,1.31964438232782,1.27929249655518,1.23154010591265,0.594540423484119,2.99073655103067,1.78167938931298,1.19167493796526,1.19244299674267,0.59753951302862,1.19919291338583,0,0.599778461538462,0,0,0.60099593495935,0,0.601209302325581,0,0.602400819318672,1.81351322135373,0.605299519334242,1.21272331729185,1.81693381180223,1.21025406640678,3.63435890076774,3.62808355006502,3.01438688035781,0,2.99338551625239,4.77075648812811,4.1628338762215,2.95734085260944,3.53469121140143,0
"57","Missaukee County",0,0,0,0.997200622083981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99887323943662,0.998278185357089,1.99692760673366,1.99752181876953,0,0.998566629339306,0,1.94865180538241,1.90207946283466,1.8551648380152,0.904518030448086,1.76125060859195,0,0,0,0,0.767987920906759,0,0.722771412984179,0.702705580580581,0,0,0.63964624827759,1.23154010591265,0,0.598147310206134,0,0,1.19244299674267,0,0.599596456692913,0,0,0,0,0,0,0,0.603008104738155,0.602400819318672,0,0,0,0,0.605127033203388,0,0,0.602877376071562,1.80410458911419,1.79603130975143,1.19268912203203,0.594690553745928,0.591468170521889,0,0
"58","Monroe County",0,0,0,0,0,8.98400637293952,1.99802314088028,1.99665616359077,0.998713388329675,4.9884290164664,0,0.999171956941761,1.99578606158833,0,0,0,0,0,1.98962834917891,0,0,0.996627724918704,1.99516723896732,0,1.99279109857389,0.997738737171682,1.99521721801515,0,0,0,0,0.997924449979244,1.99846124254664,4.99249499666444,7.98177935943061,2.99520493206987,7.99098591549296,10.981060038928,19.9692760673366,17.9776963689258,15.9778234478803,13.9799328107503,12.9833169354494,12.6662367349857,11.412476777008,0.9275824190076,5.42710818268852,3.5225012171839,3.42967486836181,8.3501270287603,2.4388414916258,2.36599386432045,1.53597584181352,2.9874680217277,0,2.10811674174174,1.35700087740289,5.27857752931128,3.83787748966554,4.92616042365059,3.56724254090472,2.39258924082454,5.34503816793893,1.78751240694789,1.78866449511401,0,0.599596456692913,0.59925254813137,0.599778461538462,0,0.596468788249694,0.60099593495935,0.597137140778465,0,0,0.602400819318672,0.604504407117911,2.42119807733697,2.42544663458369,0.605644603934078,1.81538109961016,1.81717945038387,3.62808355006502,2.41150950428625,1.80410458911419,1.79603130975143,4.17441192711209,1.78407166123778,2.36587268208755,4.12380641330166,4.69252077562327
"59","Montcalm County",0,0,0,0,0.998518518518518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99338660788096,0,0.997738737171682,0,0,0.997895229186155,0.998372093023256,0.997878359264498,0,0.999230621273322,4.99249499666444,0,2.99520493206987,2.99661971830986,2.99483455607127,2.99539141010049,9.98760909384765,13.9805955168953,9.98566629339306,5.99230012405356,5.84595541614724,6.65727811992131,0,4.52259015224043,0.880625304295975,0,0,1.62589432775053,1.5773292428803,0,1.49373401086385,0,0,0.678500438701444,1.31964438232782,0.63964624827759,3.07885026478162,2.9727021174206,1.19629462041227,0.593893129770992,1.78751240694789,1.19244299674267,0,0.599596456692913,0,0,0.600241514360313,0,0,0.597137140778465,0,0,0.602400819318672,0,0.605299519334242,1.21272331729185,0.605644603934078,0.605127033203388,0.60572648346129,0,0,0.601368196371398,2.39470841300191,0.596344561016013,2.37876221498371,1.18293634104378,2.35646080760095,4.10595567867036
"60","Montmorency County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997583619483658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99887323943662,0.998278185357089,0,0,3.99445586197008,2.99569988801792,0,0.974325902691206,2.85311919425199,0,2.71355409134426,0.880625304295975,0,0,0,0,0,0.746867005431926,0,0,0,0,0,0,0.594540423484119,0,0.593893129770992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606361658645923,0,0,1.21145296692258,0.604680591677503,0,0.601368196371398,0.598677103250478,0,1.78407166123778,1.77440451156567,0.589115201900238,1.17313019390582
"61","Muskegon County",0,0,0,1.99440124416796,1.99703703703704,0.998222930326613,4.99505785220071,4.99164040897691,2.99614016498903,1.99537160658656,4.99079389147623,5.99503174165057,5.98735818476499,2.99466086612616,2.99361551194136,5.9812987012987,1.98906819364914,1.98900373872883,0.994814174589455,0.99638637943016,1.99296458030082,0.996627724918704,0.997583619483658,3.98677321576192,0.996395549286946,3.99095494868673,0,1.99221621621622,0,0.998372093023256,1.995756718529,0.997924449979244,2.99769186381997,5.99099399599733,3.9908896797153,14.9760246603494,19.9774647887324,39.9311274142836,22.9646674774371,19.9752181876953,21.9695072408354,18.9727659574468,13.9820336227916,9.74325902691206,6.65727811992131,5.5654945140456,9.94969833492895,4.40312652147988,4.28709358545227,0.83501270287603,0,0.788664621440148,0.767987920906759,0.746867005431926,0,0,0,3.95893314698346,1.91893874483277,4.92616042365059,4.16178296438884,5.98147310206134,3.56335877862595,3.57502481389578,1.19244299674267,7.17047415634344,0,2.99626274065685,1.79933538461538,0,0,0.60099593495935,1.19427428155693,1.20241860465116,0,0,0.604504407117911,1.21059903866848,1.21272331729185,1.81693381180223,3.63076219922033,3.02863241730645,4.23276414174252,1.20575475214312,4.81094557097119,0,2.98172280508007,2.97345276872964,2.36587268208755,4.7129216152019,9.38504155124654
"62","Newaygo County",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997738737171682,0,0,0,0.998372093023256,0,0,0.999230621273322,0,0,3.99360657609316,1.99774647887324,6.98794729749963,0.998463803366831,5.99256545630859,3.99445586197008,1.99713325867861,2.99615006202678,1.94865180538241,4.75519865708665,0.9275824190076,1.80903606089617,1.76125060859195,1.71483743418091,1.67002540575206,1.62589432775053,0.788664621440148,0,1.49373401086385,0.722771412984179,0,0,0.65982219116391,1.27929249655518,0.615770052956323,1.18908084696824,0,2.37557251908397,1.19167493796526,0,1.19507902605724,0.599596456692913,0,0,0.600241514360313,0,0,0,0,0,0.602400819318672,0,0,0.606361658645923,0.605644603934078,0,0,1.20936118335501,3.01438688035781,1.2027363927428,1.19735420650096,1.19268912203203,0.594690553745928,0,4.12380641330166,2.93282548476454
